VentaID,LineaID,FechaVenta,ProductoID,TiendaID,ClienteID,CanalID,EmpleadoID,MetodoPagoID,Cantidad,PrecioUnitario,CostoUnitario
V00772,1,21/01/2026,P040,T013,C0781,CH02,E000,MP03,6,290.9,172.27
V00772,2,21/01/2026,P002,T013,C0046,CH02,E000,MP03,4,137.89,90.14
V00772,3,21/01/2026,P123,T013,C0579,CH02,E000,MP03,6,262.92,203.15
V00773,1,21/10/2024,P083,T001,C0154,CH01,E079,MP01,1,300.12,146.29
V00774,1,01/07/2024,P004,T010,C0395,CH01,E046,MP01,3,430.42,288.91
V00774,2,01/07/2024,P103,T001,C0938,CH01,E004,MP01,1,439.83,244.8
V00774,3,01/07/2024,P011,T010,C0738,CH01,E077,MP01,6,369.2,293.74
V00775,1,25/06/2025,P115,T005,C0465,CH01,E054,MP02,1,133.82,74.62
V00775,2,25/06/2025,P105,T010,C0184,CH01,E064,MP02,10,72.02,49.23
V00775,3,25/06/2025,P076,T001,C0938,CH01,E015,MP02,9,572.01,234.12
V00776,1,10/02/2025,P061,T021,C0708,CH02,E000,MP01,9,158.43,111.48
V00777,1,19/09/2023,P117,T001,C0982,CH03,E000,MP02,2,26.84,19.88
V00777,2,19/09/2023,P019,T021,C0928,CH03,E000,MP02,7,13.53,10.38
V00777,3,19/09/2023,P082,T010,C0801,CH03,E000,MP02,7,142.03,99.4
V00777,4,19/09/2023,P123,T010,C0044,CH03,E000,MP02,9,227.67,113.69
V00778,1,16/05/2023,P117,T010,C0973,CH03,E000,MP01,7,193.01,82.43
V00778,2,16/05/2023,P046,T010,C0938,CH03,E000,MP01,2,112.6,90.21
V00778,3,16/05/2023,P126,T010,C0881,CH03,E000,MP01,3,166.5,71.28
V00779,1,17/04/2024,P103,T001,C0002,CH01,E072,MP01,9,255.46,182.2
V00779,2,17/04/2024,P004,T010,C0044,CH01,E083,MP01,1,101.49,52.7
V00779,3,17/04/2024,P115,T010,C0044,CH01,E083,MP01,1,27.96,16.75
V00780,1,29/04/2023,P016,T009,C0660,CH03,E000,MP03,3,46.65,28.23
V00780,2,29/04/2023,P062,T013,C0154,CH03,E000,MP03,5,226.37,179.25
V00780,3,29/04/2023,P019,T009,C0658,CH03,E000,MP03,6,332.71,182.24
V00780,4,29/04/2023,P002,T001,C0801,CH03,E000,MP03,8,290.09,173.05
V00781,1,19/11/2023,P143,T001,C0881,CH02,E000,MP02,10,131.59,104.51
V00781,2,19/11/2023,P002,T010,C0784,CH02,E000,MP01,6,92.8,55.95
V00781,3,19/11/2023,P100,T013,C0041,CH02,E000,MP02,10,98.49,56.87
V00781,4,19/11/2023,P100,T005,C0784,CH02,E000,MP02,2,476.93,237.07
V00782,1,11/01/2026,P027,T009,C0865,CH01,E072,MP03,10,417.71,218.86
V00783,1,19/02/2026,P038,T013,C0044,CH01,E000,MP02,7,542.63,223.55
V00783,2,19/02/2026,P054,T013,C0801,CH01,E059,MP02,2,98.23,74.91
V00783,3,19/02/2026,P019,T013,C0044,CH01,E072,MP02,7,162.25,126.82
V00784,1,06/05/2025,P019,T009,C0494,CH02,E000,MP01,5,481.15,275.74
V00784,2,06/05/2025,P082,T010,C0562,CH02,E000,MP01,7,277.99,161.44
V00784,3,06/05/2025,P054,T013,C0982,CH02,E000,MP01,7,421.86,291.71
V00785,1,10/10/2023,P103,T005,C0865,CH03,E000,MP03,6,499.03,232.42
V00785,2,10/10/2023,P082,T021,C0988,CH03,E000,MP03,5,276.07,221.05
V00785,3,10/10/2023,P046,T005,C0562,CH03,E000,MP03,2,56.18,36.66
V00786,1,03/05/2024,P083,T009,C0882,CH02,E000,MP01,4,57.88,34.86
V00786,2,03/05/2024,P083,T001,C0395,CH02,E000,MP03,4,711.15,292.63
V00787,1,27/02/2023,P046,T013,C0115,CH02,E000,MP01,3,402.56,289.42
V00788,1,04/08/2023,P048,T005,C0436,CH01,E064,MP03,6,311.43,205.23
V00788,2,04/08/2023,P143,T005,C0940,CH01,E077,MP03,1,346.84,233.25
V00788,3,04/08/2023,P053,T005,C0304,CH01,E083,MP03,7,316.18,142.55
V00789,1,15/04/2023,P016,T010,C0212,CH02,E000,MP03,3,127.75,71.69
V00789,2,15/04/2023,P117,T013,C0212,CH02,E000,MP03,3,14.49,6.66
V00790,1,17/11/2023,P053,T001,C0988,CH01,E079,MP01,5,429.32,194.87
V00790,2,17/11/2023,P007,T021,C0041,CH01,E070,MP01,9,233.96,107.98
V00791,1,12/04/2025,P061,T010,C0395,CH01,E083,MP03,7,53.2,23.54
V00791,2,12/04/2025,P062,T010,C0660,CH01,E015,MP03,8,466.61,241.82
V00791,3,12/04/2025,P076,T010,C0801,CH01,E060,MP02,2,159.94,132.92
V00791,4,12/04/2025,P054,T010,C0141,CH01,E065,MP03,5,153.84,115.36
V00792,1,03/10/2023,P126,T001,C0141,CH02,E000,MP03,10,591.69,291.95
V00792,2,03/10/2023,P083,T005,C0528,CH02,E000,MP02,5,349.88,187.67
V00792,3,03/10/2023,P100,T009,C0660,CH02,E000,MP02,9,305.01,240.35
V00793,1,27/06/2024,P048,T009,C0784,CH03,E000,MP03,6,246.84,119.63
V00793,2,27/06/2024,P054,T013,C0046,CH03,E000,MP03,9,531.98,287.66
V00793,3,27/06/2024,P053,T005,C0801,CH03,E000,MP03,10,216.14,88.36
V00793,4,27/06/2024,P019,T001,C0938,CH03,E000,MP03,8,523.63,261.0
V00794,1,23/03/2024,P007,T013,C0046,CH01,E012,MP02,6,225.07,121.7
V00794,2,23/03/2024,P083,T001,C0865,CH01,E012,MP02,3,187.96,101.92
V00795,1,05/09/2024,P100,T001,C0784,CH01,E015,MP01,5,320.06,135.41
V00796,1,08/02/2026,P004,T005,C0115,CH01,E015,MP03,9,62.89,29.47
V00797,1,11/03/2025,P105,T005,C0512,CH02,E000,MP01,10,415.32,293.32
V00797,2,11/03/2025,P123,T005,C0801,CH02,E000,MP01,6,290.93,190.99
V00797,3,11/03/2025,P103,T005,C0154,CH02,E000,MP01,3,52.24,36.41
V00797,4,11/03/2025,P103,T005,C0784,CH02,E000,MP01,3,85.56,44.68
V00798,1,21/08/2025,P004,T013,C0781,CH01,E017,MP02,4,156.31,127.5
V00798,2,21/08/2025,P053,T001,C0044,CH01,E017,MP02,9,345.82,175.08
V00798,3,21/08/2025,P115,T010,C0512,CH01,E017,MP02,4,584.34,237.87
V00798,4,21/08/2025,P007,T001,C0002,CH01,E017,MP02,7,27.21,13.99
V00799,1,23/10/2025,P078,T021,C0494,CH02,E000,MP02,8,491.86,235.15
V00799,2,23/10/2025,P115,T005,C0738,CH02,E000,MP02,8,51.22,41.74
V00800,1,08/01/2024,P040,T013,C0115,CH01,E059,MP03,9,139.12,67.2
V00800,2,08/01/2024,P027,T021,C0154,CH01,E015,MP03,3,450.25,196.52
V00801,1,19/12/2025,P054,T013,C0865,CH03,E000,MP03,8,349.82,255.41
V00801,2,19/12/2025,P027,T001,C0882,CH03,E000,MP03,2,284.19,142.2
V00801,3,19/12/2025,P011,T010,C0184,CH03,E000,MP03,6,215.0,88.23
V00801,4,19/12/2025,P007,T001,C0708,CH03,E000,MP03,5,397.97,238.07
V00802,1,19/08/2023,P117,T010,C0940,CH02,E000,MP02,4,475.84,198.24
V00802,2,19/08/2023,P117,T001,C0938,CH02,E000,MP02,6,375.68,159.18
V00802,3,19/08/2023,P143,T005,C0928,CH02,E000,MP02,9,50.75,40.33
V00802,4,19/08/2023,P011,T021,C0002,CH02,E000,MP02,6,569.1,251.49
V00803,1,01/03/2024,P054,T013,C0881,CH01,E004,MP01,10,505.61,294.5
V00803,2,01/03/2024,P016,T013,C0881,CH01,E004,MP01,4,354.78,167.04
V00803,3,01/03/2024,P117,T013,C0881,CH01,E004,MP01,3,449.42,258.57
V00803,4,01/03/2024,P106,T013,C0881,CH01,E004,MP01,4,28.33,22.95
V00804,1,20/01/2024,P062,T009,C0528,CH03,E000,MP01,8,115.63,58.25
V00804,2,20/01/2024,P038,T009,C0436,CH03,E000,MP02,7,80.27,34.64
V00805,1,02/04/2025,P004,T021,C0528,CH03,E000,MP02,10,573.65,242.72
V00806,1,05/01/2024,P105,T021,C0528,CH01,E012,MP02,1,35.3,15.39
V00806,2,05/01/2024,P011,T009,C0096,CH01,E016,MP02,3,98.46,42.17
V00807,1,17/01/2024,P105,T021,C0044,CH01,E046,MP03,9,289.01,119.51
V00808,1,11/01/2024,P048,T009,C0882,CH02,E000,MP03,7,400.0,286.54
V00809,1,15/10/2024,P012,T001,C0212,CH01,E016,MP01,3,411.91,183.88
V00809,2,15/10/2024,P082,T009,C0212,CH01,E016,MP01,4,182.39,143.34
V00810,1,27/07/2025,P038,T010,C0988,CH02,E000,MP02,5,201.12,134.31
V00810,2,27/07/2025,P078,T005,C0938,CH02,E000,MP02,1,436.32,262.7
V00810,3,27/07/2025,P128,T005,C0708,CH02,E000,MP02,9,578.15,242.59
V00810,4,27/07/2025,P053,T009,C0041,CH02,E000,MP02,2,331.13,275.29
V00811,1,23/11/2023,P054,T021,C0041,CH02,E000,MP01,8,158.46,115.67
V00811,2,23/11/2023,P002,T001,C0784,CH02,E000,MP01,1,193.79,100.12
V00811,3,23/11/2023,P106,T021,C0784,CH02,E000,MP01,8,135.45,62.02
V00811,4,23/11/2023,P019,T009,C0940,CH02,E000,MP01,9,121.63,49.53
V00812,1,08/01/2025,P126,T010,C0184,CH03,E000,MP02,3,228.16,170.1
